ESPECIE	LONGITUD	LATITUD
salicifolia	-105.11666667	20.83333333
salicifolia	-105.30000000	20.41666667
salicifolia	-105.31666667	20.36666667
salicifolia	-105.11666667	20.36666667
salicifolia	-105.31666667	20.31666667
salicifolia	-105.50833333	20.05000000
salicifolia	-104.85166667	20.76000000
salicifolia	-104.82222222	20.38055556
salicifolia	-103.89666667	20.12333333
salicifolia	-103.50500000	18.59833333
salicifolia	-104.65040000	20.10781111
salicifolia	-101.60056111	17.97556111
salicifolia	-100.14193889	19.11988333
salicifolia	-99.56787222	17.11728333
salicifolia	-100.26666667	17.38333333
salicifolia	-104.78681389	20.25649722
salicifolia	-104.77703889	20.20921667
salicifolia	-105.36666667	20.36666667
salicifolia	-105.29722222	20.33333333
salicifolia	-105.18888889	20.36666667
salicifolia	-104.89083333	20.73777778
salicifolia	-104.81666667	20.36666667
salicifolia	-104.74166667	20.20000000
salicifolia	-104.60333333	19.71611111
salicifolia	-104.60000000	19.71666667
salicifolia	-104.42500000	19.60000000
salicifolia	-103.66666667	18.62333333
salicifolia	-104.77425000	20.22619167
salicifolia	-101.00000000	18.25000000
saltillensis	-101.00138889	25.42250000
saltillensis	-100.95166667	25.36972222
saltillensis	-100.95166667	25.36805556
saltillensis	-100.92305556	25.35750000
saltillensis	-100.96805556	25.35722222
saltillensis	-100.93944444	25.35722222
saltillensis	-100.97138889	25.33861111
saltillensis	-99.98333333	24.58333333
saltillensis	-100.26666667	24.98333333
saltillensis	-100.18333333	24.88333333
saltillensis	-100.16666667	24.88333333
saltillensis	-100.84666667	25.44527778
saltillensis	-100.50000000	25.43333333
saltillensis	-100.63333333	25.36666667
saltillensis	-100.58333333	25.36666667
saltillensis	-100.94916667	25.35805556
saltillensis	-100.65000000	25.33333333
saltillensis	-100.43333333	25.31666667
saltillensis	-100.58333333	25.26666667
saltillensis	-100.48333333	25.25000000
saltillensis	-101.00000000	25.38333333
saltillensis	-101.61666667	25.26666667
saltillensis	-101.33333333	25.20000000
saltillensis	-101.41666667	25.16666667
saltillensis	-100.56666667	25.45000000
saltillensis	-100.53333333	25.45000000
saltillensis	-100.52141667	25.38047222
saltillensis	-100.24361111	24.87222222
saltillensis	-99.89333333	23.83800000
saltillensis	-101.55666667	25.20166667
saltillensis	-101.44166667	25.20166667
saltillensis	-101.42361111	25.23472222
saltillensis	-100.96194444	25.33861111
saltillensis	-100.43166667	25.32666667
saltillensis	-100.28166667	25.34666667
saltillensis	-100.23166667	24.86833333
saltillensis	-100.96527778	25.35722222
saltillensis	-100.94833333	25.36361111
saltillensis	-100.94833333	25.36527778
saltillensis	-100.92722222	25.35722222
saltillensis	-102.25000000	25.38000000
saltillensis	-101.56666667	25.15000000
saltillensis	-101.43055556	25.22916667
saltillensis	-100.75158333	25.22344722
saltillensis	-100.61500000	25.39055556
saltillensis	-100.59770556	25.35747222
saltillensis	-100.59224722	25.35232778
saltillensis	-100.58450833	25.25473889
saltillensis	-100.58111111	25.49666667
saltillensis	-100.58056111	25.48750000
saltillensis	-100.35421389	24.99840833
saltillensis	-100.31943889	24.84250000
saltillensis	-100.08851667	25.23138889
saltillensis	-100.07693889	24.82388889
saltillensis	-99.99388889	24.59444444
saltillensis	-99.74166667	23.83500000
saltillensis	-101.00000000	25.41666667
saltillensis	-100.63888889	25.26138889
sapotifolia	-96.83666667	19.50000000
sapotifolia	-91.59000000	16.97333333
sapotifolia	-93.45000000	16.88666667
sapotifolia	-92.10000000	16.87333333
sapotifolia	-88.31888889	16.80250000
sapotifolia	-93.37000000	16.79000000
sapotifolia	-92.67000000	16.74000000
sapotifolia	-88.98333333	16.71666667
sapotifolia	-94.18666667	16.55000000
sapotifolia	-91.48333333	16.28333333
sapotifolia	-92.25444444	16.26861111
sapotifolia	-91.72000000	16.12000000
sapotifolia	-91.63666667	16.09000000
sapotifolia	-91.67000000	16.08666667
sapotifolia	-92.37000000	15.75000000
sapotifolia	-92.65527778	15.60611111
sapotifolia	-92.47333333	15.52333333
sapotifolia	-91.15111111	15.40805556
sapotifolia	-91.15083333	15.40500000
sapotifolia	-90.16694444	15.12083333
sapotifolia	-90.47250000	15.02416667
sapotifolia	-92.37333333	14.97333333
sapotifolia	-90.63777778	14.76972222
sapotifolia	-90.41750000	14.67444444
sapotifolia	-89.45000000	14.63333333
sapotifolia	-90.47416667	14.58833333
sapotifolia	-90.50000000	14.56666667
sapotifolia	-87.10222222	14.55750000
sapotifolia	-87.87027778	14.55583333
sapotifolia	-87.86666667	14.55000000
sapotifolia	-88.78500000	14.50722222
sapotifolia	-89.35000000	14.41666667
sapotifolia	-88.41666667	14.40000000
sapotifolia	-89.85000000	14.35000000
sapotifolia	-87.18666667	14.34027778
sapotifolia	-88.18972222	14.33638889
sapotifolia	-87.75000000	14.33333333
sapotifolia	-87.51666667	14.33333333
sapotifolia	-88.10194444	14.32277778
sapotifolia	-88.24138889	14.32138889
sapotifolia	-88.18416667	14.30777778
sapotifolia	-87.20027778	14.13555556
sapotifolia	-86.86722222	14.12305556
sapotifolia	-87.20527778	14.11777778
sapotifolia	-87.83333333	14.11666667
sapotifolia	-87.83333333	14.10000000
sapotifolia	-87.47055556	14.07027778
sapotifolia	-87.13694444	14.06944444
sapotifolia	-87.09138889	14.04138889
sapotifolia	-87.05583333	14.04111111
sapotifolia	-87.14027778	14.03361111
sapotifolia	-87.05194444	14.02361111
sapotifolia	-87.20194444	14.01805556
sapotifolia	-86.18916667	13.96833333
sapotifolia	-89.93333333	13.81666667
sapotifolia	-86.98972222	13.76777778
sapotifolia	-86.06666667	13.75000000
sapotifolia	-86.03333333	13.75000000
sapotifolia	-86.40000000	13.73333333
sapotifolia	-86.08333333	13.73333333
sapotifolia	-86.05000000	13.73333333
sapotifolia	-86.31666667	13.70000000
sapotifolia	-86.35000000	13.66666667
sapotifolia	-88.53333333	13.48333333
sapotifolia	-86.70000000	13.32500000
sapotifolia	-86.64166667	13.31666667
sapotifolia	-86.26666667	13.26666667
sapotifolia	-86.30000000	13.25000000
sapotifolia	-86.25000000	13.23333333
sapotifolia	-86.36666667	13.21666667
sapotifolia	-86.23333333	13.21666667
sapotifolia	-86.11666667	13.21666667
sapotifolia	-86.33333333	13.20000000
sapotifolia	-86.25000000	13.16666667
sapotifolia	-86.23333333	13.16666667
sapotifolia	-86.13333333	13.15000000
sapotifolia	-86.43333333	13.10000000
sapotifolia	-86.41666667	13.10000000
sapotifolia	-86.35000000	13.08333333
sapotifolia	-86.48333333	13.07500000
sapotifolia	-86.35000000	13.05000000
sapotifolia	-86.33333333	13.03333333
sapotifolia	-86.28333333	13.03333333
sapotifolia	-86.30000000	13.01666667
sapotifolia	-86.28333333	13.01666667
sapotifolia	-86.26666667	13.01666667
sapotifolia	-86.35000000	13.00000000
sapotifolia	-86.36666667	12.98333333
sapotifolia	-86.35000000	12.98333333
sapotifolia	-86.31666667	12.98333333
sapotifolia	-86.30000000	12.98333333
sapotifolia	-86.38333333	12.96666667
sapotifolia	-86.36666667	12.96666667
sapotifolia	-86.35000000	12.96666667
sapotifolia	-86.31666667	12.96666667
sapotifolia	-86.28333333	12.96666667
sapotifolia	-85.93333333	12.96666667
sapotifolia	-85.91666667	12.96666667
sapotifolia	-86.36666667	12.95000000
sapotifolia	-86.35000000	12.95000000
sapotifolia	-86.33333333	12.95000000
sapotifolia	-86.31666667	12.95000000
sapotifolia	-86.33333333	12.93333333
sapotifolia	-86.30000000	12.91666667
sapotifolia	-85.91666667	12.90000000
sapotifolia	-85.90000000	12.90000000
sapotifolia	-85.91666667	12.86666667
sapotifolia	-85.51666667	12.76666667
sapotifolia	-86.28333333	12.20000000
sapotifolia	-95.83333333	17.98333333
sapotifolia	-95.75333333	17.88527778
sapotifolia	-96.45805556	19.77444444
sapotifolia	-96.85000000	19.50000000
sapotifolia	-96.75000000	19.50000000
sapotifolia	-96.97458333	19.26136111
sapotifolia	-96.08333333	18.18333333
sapotifolia	-96.93333333	20.00000000
sapotifolia	-97.21250000	19.98138889
sapotifolia	-97.03333333	19.33333333
sapotifolia	-97.30000000	20.00000000
sapotifolia	-98.61666667	20.98333333
sapotifolia	-98.62833333	20.98444444
sapotifolia	-98.20111111	20.39972222
sapotifolia	-98.21222222	20.32416667
sapotifolia	-92.05000000	16.63333333
sapotifolia	-97.11833333	19.35500000
sapotifolia	-96.84861111	19.50000000
sapotifolia	-94.18746667	16.55910000
sapotifolia	-93.09111111	16.79305556
sapotifolia	-92.46055556	16.87416944
sapotifolia	-97.28138889	19.39611111
sapotifolia	-97.21277778	19.98333333
sapotifolia	-96.93500000	19.32277778
sapotifolia	-96.90000000	19.35000000
sapotifolia	-96.86222222	19.54583333
sapotifolia	-96.46666667	19.78333333
sapotifolia	-96.41666667	19.78333333
sapotifolia	-96.10000000	18.18500000
sapotifolia	-91.60500000	16.95333333
sapotifolia	-96.83333333	19.50000000
sapotifolia	-90.47416667	14.57833333
sapotifolia	-90.11666667	15.13333333
sapotifolia	-88.31444444	16.79750000
sapotifolia	-87.19472222	14.11555556
sapotifolia	-87.18666667	14.32638889
sapotifolia	-87.12972222	14.06944444
sapotifolia	-87.12638889	14.03305556
sapotifolia	-87.07527778	14.02527778
sapotifolia	-86.35000000	13.48333333
sapotifolia	-86.31666667	13.03333333
sapotifolia	-86.28333333	13.20000000
sapotifolia	-85.91666667	12.91666667
sapotifolia	-86.17750000	13.96833333
sapotifolia	-96.94333333	19.51250000
sapotifolia	-96.00950000	18.00930000
sapotifolia	-95.95330000	17.98680000
sapotifolia	-94.59880000	16.64180000
sapotifolia	-94.72400000	16.66270000
sapotifolia	-91.91930000	15.13680000
sapotifolia	-91.02140000	15.31110000
sapotifolia	-90.03640000	15.47860000
sapotifolia	-90.28440000	15.45180000
sapotifolia	-90.00290000	15.39150000
sapotifolia	-90.52560000	14.71470000
sapotifolia	-90.12350000	14.57400000
sapotifolia	-90.01630000	14.53380000
sapotifolia	-90.03640000	14.47350000
sapotifolia	-89.78850000	14.57400000
sapotifolia	-89.23320000	14.29320000
sapotifolia	-87.58850000	14.41580000
sapotifolia	-87.41360000	14.36390000
sartorii	-99.60000000	22.95000000
sartorii	-99.50000000	22.92333333
sartorii	-99.19000000	21.00000000
sartorii	-98.74000000	20.95000000
sartorii	-98.33333333	20.43333333
sartorii	-97.82444444	19.81916667
sartorii	-96.94166667	19.62500000
sartorii	-96.94000000	19.62000000
sartorii	-96.95527778	19.21666667
sartorii	-97.03666667	19.10000000
sartorii	-96.98333333	19.40000000
sartorii	-96.81666667	19.65000000
sartorii	-96.94138889	19.62472222
sartorii	-96.68333333	18.60000000
sartorii	-96.94611111	19.59027778
sartorii	-96.93333333	19.53333333
sartorii	-96.91666667	19.53333333
sartorii	-96.96666667	19.21666667
sartorii	-96.95000000	19.20000000
sartorii	-96.88333333	19.20000000
sartorii	-96.96666667	19.13333333
sartorii	-97.63333333	19.91666667
sartorii	-97.11666667	18.90000000
sartorii	-97.28333333	19.88333333
sartorii	-97.88333333	19.83333333
sartorii	-97.80000000	19.81666667
sartorii	-97.38333333	19.80000000
sartorii	-97.23758333	19.80850000
sartorii	-97.13333333	19.68333333
sartorii	-97.01666667	19.46666667
sartorii	-97.86666667	20.41666667
sartorii	-97.00000000	19.41666667
sartorii	-97.06666667	19.38333333
sartorii	-97.03333333	19.33333333
sartorii	-97.65750000	20.20638889
sartorii	-97.10000000	19.15000000
sartorii	-97.08333333	19.11666667
sartorii	-97.01666667	19.08333333
sartorii	-98.62833333	20.98444444
sartorii	-98.70000000	20.73333333
sartorii	-98.57500000	20.65055556
sartorii	-98.65000000	20.63333333
sartorii	-98.65000000	20.61666667
sartorii	-98.99388889	21.38277778
sartorii	-98.21222222	20.32416667
sartorii	-98.53333333	20.28333333
sartorii	-98.20000000	20.23333333
sartorii	-98.00000000	20.20000000
sartorii	-98.04000000	20.16000000
sartorii	-98.96277778	21.10888889
sartorii	-99.22444444	20.90555556
sartorii	-99.25000000	21.80000000
sartorii	-99.40000000	21.68333333
sartorii	-99.33333333	22.51666667
sartorii	-99.31666667	22.51666667
sartorii	-99.60833333	22.39888889
sartorii	-99.16666667	21.25000000
sartorii	-99.30000000	22.15000000
sartorii	-99.17500000	23.00833333
sartorii	-99.62527778	21.13416667
sartorii	-99.18805556	21.20638889
sartorii	-98.65500000	20.64500000
sartorii	-98.62166667	20.62666667
sartorii	-97.88166667	20.25000000
sartorii	-97.00833333	19.42000000
sartorii	-96.99000000	19.33166667
sartorii	-96.96333333	19.15000000
sartorii	-96.94111111	19.62388889
sartorii	-99.58000000	22.97000000
sartorii	-99.45907500	22.49872222
sartorii	-99.19111111	23.09888889
sartorii	-99.17228889	23.15675833
sartorii	-99.05278056	21.52055556
sartorii	-98.35638889	20.34861111
sartorii	-97.06666667	19.34166667
sartorii	-97.03000000	19.42083333
sartorii	-96.93333333	19.62500000
sartorii	-96.93000000	19.60000000
sartorii	-96.82418611	19.81993889
sartorii	-99.22333333	20.90500000
sartorii	-99.20000000	23.10000000
sartorii	-99.18333333	21.20000000
sartorii	-98.62972222	20.60583333
sartorii	-98.62500000	20.63055556
sartorii	-98.59000000	20.63944444
sartorii	-97.88666667	20.25027778
sartorii	-97.16666667	19.66666667
sartorii	-97.13055556	19.14027778
sartorii	-97.11833333	19.35500000
sartorii	-97.11666667	18.60833333
sartorii	-97.10000000	19.13333333
sartorii	-97.04833333	19.07333333
sartorii	-97.01972222	19.47000000
sartorii	-97.01666667	19.50000000
sartorii	-97.00000000	19.56666667
sartorii	-96.99388889	19.40138889
sartorii	-96.98472222	19.41138889
sartorii	-96.97166667	19.14527778
sartorii	-96.96666667	19.16666667
sartorii	-96.96666667	19.55000000
sartorii	-96.96166667	19.21000000
sartorii	-96.96083333	19.16527778
sartorii	-96.95944444	19.20944444
sartorii	-96.95166667	19.25666667
sartorii	-96.95000000	19.15000000
sartorii	-96.95000000	19.60000000
sartorii	-96.94666667	19.59000000
sartorii	-96.94666667	19.65000000
sartorii	-96.94333333	19.51250000
sartorii	-96.94277778	19.51083333
sartorii	-96.94166667	19.62777778
sartorii	-96.93333333	19.61666667
sartorii	-96.93194444	19.25555556
sartorii	-96.91888889	19.51305556
sartorii	-96.88333333	19.15000000
sartorii	-96.88333333	19.51666667
sartorii	-96.85000000	19.60000000
sartorii	-96.81666667	19.80000000
sartorii	-96.80000000	19.53333333
sartorii	-96.61666667	19.51666667
sartorii	-96.35680000	17.52040000
sartorii	-96.37840000	17.55070000
sartorii	-97.03110000	18.13420000
sartorii	-97.00950000	18.07800000
sartorii	-96.97490000	18.05640000
scytophylla	-104.98388889	21.50583333
scytophylla	-105.00083333	21.00083333
scytophylla	-105.00083333	21.00055556
scytophylla	-105.00027778	21.00055556
scytophylla	-103.62111111	20.83722222
scytophylla	-105.21805556	20.65083333
scytophylla	-101.18694444	19.70166667
scytophylla	-101.92416667	19.15027778
scytophylla	-99.95000000	19.10000000
scytophylla	-99.98666667	19.09000000
scytophylla	-96.50000000	17.50000000
scytophylla	-99.55611111	17.38722222
scytophylla	-99.52500000	17.30000000
scytophylla	-96.40000000	17.26666667
scytophylla	-96.72000000	17.07000000
scytophylla	-96.60333333	16.32055556
scytophylla	-99.94500000	19.66083333
scytophylla	-100.10111111	19.65722222
scytophylla	-100.13055556	19.19250000
scytophylla	-100.13333333	19.19194444
scytophylla	-100.25888889	19.18166667
scytophylla	-100.25305556	19.18055556
scytophylla	-100.14573611	19.15060000
scytophylla	-100.10694444	19.15027778
scytophylla	-100.08333333	19.15000000
scytophylla	-100.02666667	19.12472222
scytophylla	-100.13500000	19.11527778
scytophylla	-99.93666667	19.09027778
scytophylla	-99.98000000	19.09000000
scytophylla	-100.04388889	19.08111111
scytophylla	-99.98916667	19.04638889
scytophylla	-100.04111111	19.04250000
scytophylla	-99.98527778	19.03944444
scytophylla	-100.00388889	19.03944444
scytophylla	-100.05694444	19.03638889
scytophylla	-100.03361111	19.03361111
scytophylla	-100.16277778	18.95972222
scytophylla	-100.36666667	18.88333333
scytophylla	-100.46166667	18.88111111
scytophylla	-100.46305556	18.87638889
scytophylla	-100.46722222	18.86750000
scytophylla	-100.28333333	18.86666667
scytophylla	-100.54305556	18.86388889
scytophylla	-100.49305556	18.86305556
scytophylla	-99.96000000	18.85055556
scytophylla	-100.48805556	18.82944444
scytophylla	-100.47805556	18.82777778
scytophylla	-100.24527778	18.80805556
scytophylla	-100.01805556	18.80638889
scytophylla	-100.12000000	18.75638889
scytophylla	-99.77527778	18.71722222
scytophylla	-99.80000000	18.71666667
scytophylla	-99.79722222	18.70583333
scytophylla	-100.07138889	18.70361111
scytophylla	-99.80666667	18.68861111
scytophylla	-100.11666667	18.68333333
scytophylla	-99.79472222	18.64611111
scytophylla	-99.79250000	18.64388889
scytophylla	-104.85000000	20.76166667
scytophylla	-104.79722222	20.75583333
scytophylla	-104.89111111	20.74888889
scytophylla	-104.99166667	20.74638889
scytophylla	-104.88480833	20.70095000
scytophylla	-104.87500000	20.67861111
scytophylla	-102.01388889	20.61611111
scytophylla	-104.82611111	20.55166667
scytophylla	-104.78333333	20.51666667
scytophylla	-102.87444444	19.88027778
scytophylla	-105.04722222	20.41666667
scytophylla	-104.91611111	20.39750000
scytophylla	-104.94527778	20.39527778
scytophylla	-105.07385278	20.39450278
scytophylla	-104.97805556	20.37361111
scytophylla	-104.81666667	20.36666667
scytophylla	-103.66666667	20.33333333
scytophylla	-104.92388889	20.32722222
scytophylla	-105.05611111	20.30305556
scytophylla	-104.79805556	20.27055556
scytophylla	-104.80194444	20.26972222
scytophylla	-104.79916667	20.22833333
scytophylla	-105.06111111	20.12750000
scytophylla	-103.02111111	19.92972222
scytophylla	-103.18194444	19.92166667
scytophylla	-103.18111111	19.73000000
scytophylla	-104.22611111	19.67888889
scytophylla	-104.22555556	19.66777778
scytophylla	-104.23916667	19.64111111
scytophylla	-104.28694444	19.62583333
scytophylla	-104.32111111	19.62388889
scytophylla	-104.23750000	19.61666667
scytophylla	-104.27916667	19.60000000
scytophylla	-104.25000000	19.59722222
scytophylla	-104.38083333	19.59222222
scytophylla	-104.22611111	19.59111111
scytophylla	-104.13750000	19.58361111
scytophylla	-104.24166667	19.55944444
scytophylla	-104.25388889	19.55777778
scytophylla	-104.21944444	19.55722222
scytophylla	-104.25694444	19.55611111
scytophylla	-104.24166667	19.55000000
scytophylla	-104.21666667	19.52500000
scytophylla	-104.32194444	19.47666667
scytophylla	-103.30638889	19.46916667
scytophylla	-103.31250000	19.46805556
scytophylla	-103.30000000	19.46666667
scytophylla	-103.35944444	19.46361111
scytophylla	-103.25694444	19.45833333
scytophylla	-103.27666667	19.44500000
scytophylla	-103.14111111	19.42972222
scytophylla	-103.01666667	19.36666667
scytophylla	-103.09805556	19.33611111
scytophylla	-104.42500000	19.33111111
scytophylla	-103.24722222	19.27722222
scytophylla	-103.26111111	19.13722222
scytophylla	-101.53555556	19.69666667
scytophylla	-100.90666667	19.67666667
scytophylla	-101.12500000	19.60333333
scytophylla	-101.13388889	19.60083333
scytophylla	-101.15194444	19.59750000
scytophylla	-101.11000000	19.58972222
scytophylla	-100.75666667	19.56972222
scytophylla	-100.75250000	19.53444444
scytophylla	-101.11888889	19.50250000
scytophylla	-101.19138889	19.39916667
scytophylla	-102.07861111	19.35277778
scytophylla	-102.07194444	19.32138889
scytophylla	-100.34166667	19.30333333
scytophylla	-101.33333333	19.28333333
scytophylla	-101.83333333	19.16666667
scytophylla	-102.89638889	18.88388889
scytophylla	-102.94305556	18.80583333
scytophylla	-103.22750000	18.79666944
scytophylla	-102.90805556	18.79277778
scytophylla	-102.94388889	18.79083333
scytophylla	-102.87277778	18.76194444
scytophylla	-102.86888889	18.74416667
scytophylla	-102.86388889	18.42583333
scytophylla	-104.96611111	21.51444444
scytophylla	-104.97388889	21.48888889
scytophylla	-104.97888889	21.48500000
scytophylla	-104.98333333	21.48333333
scytophylla	-105.01666667	21.46666667
scytophylla	-105.01611111	21.44861111
scytophylla	-104.96111111	21.39833333
scytophylla	-105.00000000	21.00000000
scytophylla	-96.09166667	17.12500000
scytophylla	-100.56666667	18.93333333
scytophylla	-100.46666667	18.86666667
scytophylla	-100.25000000	19.18333333
scytophylla	-100.13333333	19.05000000
scytophylla	-100.10000000	19.15000000
scytophylla	-100.06666667	19.00000000
scytophylla	-100.03333333	19.05000000
scytophylla	-100.00000000	18.80000000
scytophylla	-100.00000000	19.03333333
scytophylla	-99.78333333	18.71666667
scytophylla	-104.82222222	20.38055556
scytophylla	-104.78638889	20.52527778
scytophylla	-104.43666667	19.60166667
scytophylla	-104.32500000	19.67833333
scytophylla	-104.23333333	19.61666667
scytophylla	-104.20833333	19.59833333
scytophylla	-103.30666667	19.47166667
scytophylla	-103.27166667	19.14166667
scytophylla	-103.02000000	19.37000000
scytophylla	-102.96666667	20.36500000
scytophylla	-101.63833333	19.40472222
scytophylla	-101.41250000	18.19111111
scytophylla	-101.41138889	18.20250000
scytophylla	-101.18166667	19.57000000
scytophylla	-101.13833333	19.57166667
scytophylla	-101.13333333	19.61833333
scytophylla	-100.11722222	17.21416667
scytophylla	-100.04166667	19.04333333
scytophylla	-99.96500000	17.51666667
scytophylla	-99.84000000	17.65166667
scytophylla	-98.82500000	17.54666667
scytophylla	-98.70500000	17.02666667
scytophylla	-98.34333333	17.36666667
scytophylla	-97.12666667	16.15666667
scytophylla	-96.90666667	18.13500000
scytophylla	-96.38000000	18.04000000
scytophylla	-100.06666667	18.70000000
scytophylla	-97.09782222	16.18399722
scytophylla	-99.54388889	17.37944444
scytophylla	-101.13333333	19.61666667
scytophylla	-100.45000000	18.85000000
scytophylla	-100.16666667	17.46666667
scytophylla	-100.03833333	18.83500000
scytophylla	-96.90000000	18.13333333
scytophylla	-97.12670000	16.15670000
scytophylla	-97.12700000	16.15700000
scytophylla	-100.11700000	17.21420000
scytophylla	-100.11700000	17.21400000
scytophylla	-99.84000000	17.65170000
scytophylla	-99.96500000	17.51670000
scytophylla	-99.53000000	17.30000000
scytophylla	-99.54000000	17.38000000
scytophylla	-99.84000000	17.65200000
scytophylla	-99.96500000	17.51700000
scytophylla	-98.34330000	17.36670000
scytophylla	-98.70500000	17.02670000
scytophylla	-98.82500000	17.54670000
scytophylla	-98.34300000	17.36700000
scytophylla	-98.70500000	17.02700000
scytophylla	-98.82500000	17.54700000
scytophylla	-96.08334000	17.11667000
scytophylla	-96.08300000	17.11700000
scytophylla	-96.09200000	17.12500000
scytophylla	-96.08333000	17.11667000
scytophylla	-101.41200000	18.19110000
scytophylla	-101.41100000	18.20250000
scytophylla	-101.41200000	18.19100000
scytophylla	-101.41100000	18.20200000
scytophylla	-100.47000000	18.87000000
scytophylla	-96.90670000	18.13500000
scytophylla	-96.90700000	18.13500000
scytophylla	-104.21667000	19.53333000
scytophylla	-104.20800000	19.59830000
scytophylla	-104.32500000	19.67830000
scytophylla	-104.43700000	19.60170000
scytophylla	-104.23300000	19.61670000
scytophylla	-104.20800000	19.59800000
scytophylla	-104.32500000	19.67800000
scytophylla	-104.43700000	19.60200000
scytophylla	-104.23300000	19.61700000
scytophylla	-103.30700000	19.47170000
scytophylla	-103.27200000	19.14170000
scytophylla	-103.30700000	19.47200000
scytophylla	-103.27200000	19.14200000
scytophylla	-101.13300000	19.61830000
scytophylla	-101.13800000	19.57170000
scytophylla	-101.63800000	19.40470000
scytophylla	-101.18200000	19.57000000
scytophylla	-101.13300000	19.61800000
scytophylla	-101.13800000	19.57200000
scytophylla	-101.63800000	19.40500000
scytophylla	-100.04200000	19.04330000
scytophylla	-100.81000000	19.51000000
scytophylla	-100.04200000	19.04300000
scytophylla	-100.05000000	19.03000000
scytophylla	-99.88000000	19.01000000
scytophylla	-99.98000000	19.05000000
scytophylla	-99.95000000	19.11000000
scytophylla	-104.82200000	20.38060000
scytophylla	-104.78600000	20.52530000
scytophylla	-104.77000000	20.22000000
scytophylla	-104.82200000	20.38100000
scytophylla	-104.78600000	20.52500000
scytophylla	-102.96700000	20.36500000
scytophylla	-104.98000000	21.51000000
scytophylla	-105.85400000	23.56200000
scytophylla	-103.92300000	23.62000000
scytophylla	-106.11800000	24.89500000
scytophylla	-105.90000000	24.26667000
scytophylla	-105.90000000	24.26700000
scytophylla	-105.84800000	24.54500000
scytophylla	-107.63330000	25.82417000
scytophylla	-107.63300000	25.82400000
scytophylla	-107.64800000	25.93300000
scytophylla	-106.54700000	25.12330000
scytophylla	-106.54000000	25.48670000
scytophylla	-106.54700000	25.12300000
scytophylla	-106.54000000	25.48700000
scytophylla	-108.97500000	26.98333000
scytophylla	-108.97500000	26.98300000
scytophylla	-106.91670000	26.58333000
scytophylla	-106.91700000	26.58300000
scytophylla	-108.69170000	27.30000000
scytophylla	-108.71670000	27.11667000
scytophylla	-108.69200000	27.30000000
scytophylla	-108.71700000	27.11700000
scytophylla	-105.75800000	27.80830000
scytophylla	-105.75800000	27.80800000
scytophylla	-109.02890000	28.36000000
scytophylla	-109.02900000	28.36000000
scytophylla	-109.06700000	28.31700000
scytophylla	-109.06700000	28.30000000
scytophylla	-109.06667000	28.31667000
scytophylla	-109.06667000	28.30000000
scytophylla	-108.31810000	28.26389000
scytophylla	-108.38330000	28.18333000
scytophylla	-108.95000000	28.01667000
scytophylla	-108.50000000	28.50000000
scytophylla	-108.31800000	28.26400000
scytophylla	-108.38300000	28.18300000
scytophylla	-108.95000000	28.01700000
scytophylla	-108.29200000	28.12500000
scytophylla	-108.39200000	28.19200000
scytophylla	-108.95800000	28.02500000
scytophylla	-108.32000000	28.26000000
scytophylla	-108.38333000	28.18333000
scytophylla	-108.28333000	28.11667000
scytophylla	-107.28330000	28.11667000
scytophylla	-107.28300000	28.11700000
scytophylla	-107.29200000	28.12500000
scytophylla	-107.28333000	28.11667000
scytophylla	-108.28200000	29.70500000
scytophylla	-108.27400000	29.68690000
scytophylla	-108.14100000	29.19170000
scytophylla	-109.00000000	29.66890000
scytophylla	-108.27400000	29.68700000
scytophylla	-108.14100000	29.19200000
seemannii	-85.47000000	10.92000000
seemannii	-84.75000000	10.29000000
seemannii	-84.11777778	10.19027778
seemannii	-84.27333333	10.17333333
seemannii	-84.12000000	10.16861111
seemannii	-84.12000000	10.12333333
seemannii	-84.12000000	9.84000000
seemannii	-83.90000000	9.82333333
seemannii	-83.97333333	9.80000000
seemannii	-84.47000000	9.79000000
seemannii	-83.93666667	9.78666667
seemannii	-84.18666667	9.70000000
seemannii	-84.13666667	9.70000000
seemannii	-84.01944444	9.68888889
seemannii	-83.92333333	9.67000000
seemannii	-84.00333333	9.63416667
seemannii	-83.22000000	9.35000000
seemannii	-83.27333333	9.29000000
seemannii	-82.97333333	9.02000000
seemannii	-82.75000000	8.83333333
seemannii	-81.81666667	8.53333333
seemannii	-84.09777778	9.87083333
seemannii	-82.95000000	9.03333333
seemannii	-84.28194444	9.71805556
seemannii	-84.27583333	9.71333333
seemannii	-84.21611111	9.71111111
seemannii	-84.18277778	9.70888889
seemannii	-84.09722222	9.87083333
seemannii	-83.20000000	9.39000000
seemannii	-84.27000000	9.71000000
seemannii	-83.84500000	9.58222222
seemannii	-82.78861111	8.91111111
seemannii	-84.12638889	9.84166667
seemannii	-84.75000000	10.29444444
seemannii	-84.18305556	9.70027778
seemannii	-83.90000000	9.81000000
seemannii	-85.47083333	10.92916667
seemannii	-84.47500000	9.79166667
seemannii	-84.13083333	9.70333333
seemannii	-84.12777778	10.11666667
seemannii	-84.11555556	10.17638889
seemannii	-84.11333333	10.16861111
seemannii	-83.96666667	9.80000000
seemannii	-83.93333333	9.78333333
seemannii	-83.91666667	9.67638889
seemannii	-83.91000000	9.67000000
seemannii	-82.96111111	9.02500000
seemannii	-83.98490000	10.09880000
seemannii	-83.74380000	9.65332000
seemannii	-82.62230000	8.83056000
