FUENTE Seccion Especie LATITUD LONGITUD Elevacion Temperatura  Precipitacion
ANDRES Lobatae conzattii 17.31860000000 -96.42720000000 2462 139 1352
ANTERIOR Lobatae conzattii 17.31670000000 -97.90000000000 2478 152 1258
ANDRES Lobatae conzattii 17.19440000000 -96.60110000000 2498 138 1126
ANDRES Lobatae cortesii 16.69390000000 -95.49740000000 1668 168 1610
ANDRES Lobatae cortesii 16.93920000000 -95.14390000000 421 238 1360
ANDRES Lobatae cortesii 16.73670000000 -95.55920000000 1046 198 1406
ANDRES Lobatae cortesii 16.73250000000 -95.51030000000 1545 172 1626
ANTERIOR Lobatae cortesii 16.50020000000 -94.12040000000 0 0 0
ANTERIOR Lobatae cortesii 16.42110000000 -94.03970000000 0 0 0
ANTERIOR Lobatae cortesii 16.71680000000 -94.18520000000 0 0 0
ANTERIOR Lobatae cortesii 16.59360000000 -94.20680000000 0 0 0
ANDRES Lobatae cortesii 16.52080000000 -94.20500000000 981 217 1226
ANTERIOR Lobatae crassifolia 16.28410000000 -97.14980000000 1574 197 1275
ANDRES Lobatae crassifolia 17.23510000000 -96.21960000000 1590 179 1528
ANDRES Lobatae crassifolia 16.57690000000 -96.16500000000 1603 187 662
ANTERIOR Lobatae crassifolia 17.06670000000 -96.71670000000 1601 203 664
ANTERIOR Lobatae crassifolia 17.07000000000 -96.72000000000 1601 203 670
ANDRES Lobatae crassifolia 17.07570000000 -96.73060000000 1601 200 673
ANDRES Lobatae crassifolia 17.96740000000 -96.68380000000 1602 186 2524
ANDRES Lobatae crassifolia 17.72060000000 -96.71110000000 1609 165 1191
ANDRES Lobatae crassifolia 16.66390000000 -95.79140000000 1620 175 1285
ANTERIOR Lobatae crassifolia 16.85670000000 -96.81500000000 1639 202 754
ANDRES Lobatae crassifolia 16.33560000000 -96.31920000000 1664 193 572
ANTERIOR Lobatae crassifolia 17.10500000000 -96.71170000000 1700 194 668
ANDRES Lobatae crassifolia 16.73280000000 -96.02110000000 1705 163 1115
ANDRES Lobatae crassifolia 17.18680000000 -97.98390000000 1776 196 1821
ANTERIOR Lobatae crassifolia 16.91670000000 -96.33330000000 1801 170 687
ANTERIOR Lobatae crassifolia 17.30470000000 -97.82970000000 1801 184 882
ANTERIOR Lobatae crassifolia 17.30000000000 -97.81670000000 1801 188 766
ANDRES Lobatae crassifolia 17.19860000000 -96.89400000000 1801 191 738
ANDRES Lobatae crassifolia 17.27310000000 -96.94780000000 1801 178 806
ANTERIOR Lobatae crassifolia 17.30000000000 -97.85000000000 1801 183 919
ANDRES Lobatae crassifolia 16.28640000000 -95.85830000000 1801 173 1048
ANTERIOR Lobatae crassifolia 17.16670000000 -96.75000000000 1804 182 735
ANDRES Lobatae crassifolia 16.25360000000 -95.95030000000 1814 178 988
ANDRES Lobatae crassifolia 16.30220000000 -96.30110000000 1815 169 966
ANTERIOR Lobatae crassifolia 17.17330000000 -96.75000000000 1816 182 735
ANDRES Lobatae crassifolia 17.90010000000 -96.88050000000 1805 166 1135
ANTERIOR Lobatae crassifolia 16.92500000000 -96.34170000000 1856 172 657
ANDRES Lobatae crassifolia 16.87000000000 -96.57890000000 2025 174 692
ANTERIOR Lobatae crassifolia 17.96670000000 -97.65000000000 2001 165 682
ANTERIOR Lobatae crassifolia 16.85000000000 -96.61670000000 2001 172 726
ANDRES Lobatae crassifolia 17.27940000000 -96.99420000000 2001 169 776
ANTERIOR Lobatae crassifolia 17.26330000000 -96.98830000000 2001 173 808
ANTERIOR Lobatae crassifolia 17.25000000000 -96.98330000000 2001 173 809
ANDRES Lobatae crassifolia 17.23500000000 -97.10530000000 2001 177 953
ANTERIOR Lobatae crassifolia 17.35000000000 -97.71670000000 2001 170 995
ANDRES Lobatae crassifolia 17.31470000000 -97.71820000000 2001 167 1034
ANTERIOR Lobatae crassifolia 17.31670000000 -97.71670000000 2005 167 1025
ANDRES Lobatae crassifolia 17.01100000000 -96.17630000000 2001 150 1296
ANTERIOR Lobatae crassifolia 17.31670000000 -96.48330000000 2001 155 956
ANDRES Lobatae crassifolia 16.55250000000 -95.81690000000 2006 164 1203
ANDRES Lobatae crassifolia 17.33310000000 -97.71860000000 2001 170 1020
ANDRES Lobatae crassifolia 17.31950000000 -96.45060000000 2008 153 1054
ANDRES Lobatae crassifolia 17.31790000000 -96.44910000000 2008 153 1054
ANTERIOR Lobatae crassifolia 17.25000000000 -96.53330000000 2014 157 830
ANTERIOR Lobatae crassifolia 17.26500000000 -96.56000000000 2025 154 880
ANDRES Lobatae crassifolia 17.29390000000 -96.44220000000 2075 147 1157
ANDRES Lobatae crassifolia 16.28110000000 -96.31220000000 2118 158 1287
ANTERIOR Lobatae crassifolia 17.58330000000 -96.58330000000 2121 158 1322
ANDRES Lobatae crassifolia 17.55360000000 -96.56220000000 2163 146 1368
ANTERIOR Lobatae crassifolia 17.58670000000 -96.58670000000 2180 161 1228
ANTERIOR Lobatae crassifolia 17.53330000000 -96.55330000000 2180 154 1370
ANDRES Lobatae crassifolia 17.26500000000 -97.85470000000 2189 157 1227
ANDRES Lobatae crassifolia 17.55830000000 -96.55080000000 2201 142 1436
ANDRES Lobatae crassifolia 17.13970000000 -96.61970000000 2201 165 773
ANTERIOR Lobatae crassifolia 17.22310000000 -97.03440000000 2201 166 759
ANTERIOR Lobatae crassifolia 17.22060000000 -96.58360000000 2201 151 920
ANDRES Lobatae crassifolia 17.34600000000 -97.73530000000 2201 164 986
ANDRES Lobatae crassifolia 17.35140000000 -97.74560000000 2201 159 1003
ANTERIOR Lobatae crassifolia 17.28330000000 -97.70000000000 2201 166 1006
ANTERIOR Lobatae crassifolia 16.98330000000 -96.88330000000 2202 167 811
ANDRES Lobatae crassifolia 17.54860000000 -97.35580000000 2209 159 705
ANDRES Lobatae crassifolia 17.60190000000 -96.57830000000 2222 143 1406
ANTERIOR Lobatae crassifolia 17.13330000000 -96.60000000000 2231 150 908
ANDRES Lobatae crassifolia 17.34460000000 -97.77920000000 2237 158 1054
ANDRES Lobatae crassifolia 17.39690000000 -97.78220000000 2237 159 1009
ANTERIOR Lobatae crassifolia 17.53330000000 -96.55000000000 2245 148 1378
ANDRES Lobatae crassifolia 17.31610000000 -97.70080000000 2295 157 988
ANTERIOR Lobatae crassifolia 17.26670000000 -96.40000000000 2322 144 1226
ANDRES Lobatae crassifolia 17.21030000000 -96.58530000000 2379 146 1000
ANDRES Lobatae crassifolia 18.15390000000 -96.99970000000 2389 137 1388
ANDRES Lobatae crassifolia 16.73620000000 -97.24150000000 2390 159 1170
ANDRES Lobatae crassifolia 17.10340000000 -96.54390000000 2391 149 946
ANDRES Lobatae crassifolia 16.82030000000 -97.06750000000 2394 166 1012
ANDRES Lobatae crassifolia 16.26330000000 -96.30580000000 2395 135 1237
ANDRES Lobatae crassifolia 16.07860000000 -96.48690000000 2391 154 1643
ANTERIOR Lobatae crassifolia 17.31670000000 -97.68330000000 2399 158 957
ANDRES Lobatae crassifolia 17.30920000000 -96.29890000000 2389 134 1579
ANDRES Lobatae crassifolia 16.74400000000 -97.27690000000 2401 158 1178
ANDRES Lobatae crassifolia 17.59440000000 -97.19360000000 2200 150 754
ANTERIOR Lobatae crassifolia 17.03000000000 -96.99830000000 2401 157 783
ANTERIOR Lobatae crassifolia 17.16670000000 -97.70000000000 2401 155 1098
ANDRES Lobatae crassifolia 16.92580000000 -97.60630000000 2401 156 1187
ANDRES Lobatae crassifolia 16.15110000000 -96.49350000000 2401 144 1264
ANTERIOR Lobatae crassifolia 17.25000000000 -97.83330000000 2401 153 1261
ANTERIOR Lobatae crassifolia 16.16670000000 -96.50000000000 2402 146 1320
ANTERIOR Lobatae crassifolia 17.15000000000 -96.70000000000 2405 151 866
ANDRES Lobatae crassifolia 17.09640000000 -96.95970000000 2418 149 872
ANTERIOR Lobatae crassifolia 17.55000000000 -96.55000000000 2418 136 1543
ANDRES Lobatae crassifolia 17.53890000000 -96.52440000000 2474 134 1619
ANTERIOR Lobatae crassifolia 17.01670000000 -96.98330000000 2422 156 778
ANTERIOR Lobatae crassifolia 17.14240000000 -96.64540000000 2440 146 940
ANDRES Lobatae crassifolia 16.98170000000 -96.89310000000 2458 164 805
ANTERIOR Lobatae crassifolia 17.16670000000 -97.63330000000 2458 153 1044
ANDRES Lobatae crassifolia 17.34190000000 -97.39960000000 2464 151 795
ANTERIOR Lobatae crassifolia 17.30000000000 -96.30000000000 2526 129 1640
ANDRES Lobatae crassifolia 17.06610000000 -96.01470000000 2567 125 1682
ANDRES Lobatae crassifolia 17.14560000000 -96.60550000000 2570 150 897
ANDRES Lobatae crassifolia 16.97060000000 -96.89940000000 2597 143 952
ANDRES Lobatae crassifolia 17.33830000000 -97.95310000000 2597 149 1296
ANDRES Lobatae crassifolia 17.03360000000 -96.94470000000 2601 150 860
ANDRES Lobatae crassifolia 17.54000000000 -96.48530000000 2602 139 1559
ANDRES Lobatae crassifolia 17.54670000000 -96.52360000000 2604 132 1661
ANDRES Lobatae crassifolia 17.01440000000 -96.96260000000 2663 141 994
ANDRES Lobatae crassifolia 16.77260000000 -97.10360000000 2616 133 1183
ANTERIOR Lobatae crassifolia 16.93330000000 -96.90000000000 2634 140 1000
ANDRES Lobatae crassifolia 17.14610000000 -96.68270000000 2744 145 954
ANDRES Lobatae crassifolia 17.17470000000 -96.01150000000 2722 124 1840
ANDRES Lobatae crassifolia 17.34310000000 -97.93740000000 2739 139 1334
ANDRES Lobatae crassifolia 17.11640000000 -96.50810000000 2769 129 1232
ANDRES Lobatae crassifolia 17.15630000000 -96.69060000000 2787 140 1023
ANDRES Lobatae crassifolia 16.77360000000 -97.13670000000 2790 135 1183
ANDRES Lobatae crassifolia 17.54920000000 -96.51750000000 2796 123 2014
ANTERIOR Lobatae crassifolia 17.55000000000 -96.51670000000 2784 123 2047
ANDRES Lobatae crassifolia 16.94760000000 -96.89930000000 2801 137 1035
ANDRES Lobatae crassifolia 17.22860000000 -97.93780000000 2801 137 1421
ANDRES Lobatae crassifolia 17.44560000000 -96.48670000000 2775 118 2118
ANTERIOR Lobatae crassifolia 17.50000000000 -96.50000000000 2801 118 2233
ANDRES Lobatae crassifolia 17.18750000000 -96.62990000000 2802 123 1363
ANDRES Lobatae crassifolia 17.39810000000 -96.49890000000 2817 121 1859
ANDRES Lobatae crassifolia 17.18080000000 -96.46390000000 2835 118 1444
ANDRES Lobatae crassipes 18.18680000000 -97.05130000000 0 0 0
ANDRES Lobatae crassipes 17.58310000000 -96.54980000000 1935 159 1361
ANDRES Lobatae crassipes 16.96580000000 -96.38360000000 2257 159 868
ANTERIOR Lobatae crassipes 17.66960000000 -97.16080000000 2322 149 751
ANDRES Lobatae crassipes 16.13720000000 -96.32640000000 2367 153 1496
ANDRES Lobatae crassipes 17.66060000000 -97.16610000000 2394 149 746
ANTERIOR Lobatae crassipes 17.66330000000 -97.16620000000 2394 149 746
ANTERIOR Lobatae crassipes 17.65840000000 -97.17790000000 2398 149 753
ANTERIOR Lobatae crassipes 17.68330000000 -97.16670000000 2401 148 749
ANDRES Lobatae crassipes 17.66390000000 -97.20360000000 2401 146 797
ANDRES Lobatae crispifolia 16.72110000000 -94.18780000000 0 0 0
ANDRES Lobatae crispifolia 16.15910000000 -96.24470000000 2798 130 1299
ANTERIOR Lobatae crispifolia 16.05620000000 -96.50310000000 1998 173 1341
ANTERIOR Lobatae crispifolia 16.16750000000 -96.50060000000 2461 146 1320
ANDRES Lobatae crispifolia 15.91720000000 -96.42140000000 1179 219 2171
ANDRES Lobatae crispifolia 16.00720000000 -96.66060000000 1201 217 1473
ANDRES Lobatae crispifolia 15.99340000000 -96.11860000000 1040 220 1662
ANDRES Lobatae crispifolia 15.98850000000 -96.11180000000 969 227 1617
ANDRES Lobatae crispifolia 15.99700000000 -96.11040000000 986 227 1593
ANDRES Lobatae crispifolia 15.99670000000 -96.11000000000 986 227 1593
ANDRES Lobatae crispifolia 15.99570000000 -96.10190000000 842 239 1449
ANDRES Lobatae crispifolia 15.87330000000 -96.00560000000 201 271 539
ANDRES Lobatae crispifolia 16.66920000000 -97.94390000000 799 241 1762
ANDRES Lobatae crispifolia 16.52080000000 -94.20500000000 981 217 1226
ANDRES Lobatae delgadoana 17.59560000000 -96.46320000000 2134 152 1678
ANDRES Lobatae delgadoana 17.27310000000 -96.10530000000 2192 147 1830
ANDRES Lobatae delgadoana 18.15510000000 -96.97250000000 2207 140 1461
ANDRES Lobatae delgadoana 18.12350000000 -96.95670000000 2212 144 1422
ANDRES Lobatae delgadoana 16.74230000000 -97.24910000000 2401 153 1172
ANDRES Lobatae delgadoana 17.39390000000 -96.51310000000 2611 131 1540
ANDRES Lobatae depressa 17.23970000000 -96.55920000000 2201 156 853
ANDRES Lobatae depressa 17.28610000000 -97.69580000000 2201 166 1006
ANDRES Lobatae depressa 17.04750000000 -96.46220000000 2366 148 985
ANDRES Lobatae depressa 17.66270000000 -97.16550000000 2395 149 746
ANDRES Lobatae depressa 17.85320000000 -96.84240000000 2395 134 1438
ANDRES Lobatae depressa 17.84860000000 -96.83890000000 2483 150 1144
ANDRES Lobatae depressa 18.13890000000 -96.97530000000 2597 132 1462
ANDRES Lobatae depressa 18.13940000000 -96.97570000000 2599 132 1462
ANDRES Lobatae depressa 17.19660000000 -96.37880000000 2995 118 1528
ANDRES Lobatae depressa 17.14560000000 -96.43060000000 3019 115 1401
ANDRES Lobatae depressa 17.17000000000 -96.64940000000 3067 118 1429
ANDRES Lobatae elliptica 17.53420000000 -96.30060000000 746 218 2584
ANDRES Lobatae elliptica 17.74920000000 -96.55250000000 808 216 2462
ANTERIOR Lobatae elliptica 17.75080000000 -96.55250000000 808 224 2515
ANTERIOR Lobatae elliptica 17.75000000000 -96.55560000000 801 215 2463
ANDRES Lobatae elliptica 16.99330000000 -97.93640000000 801 242 1379
ANDRES Lobatae elliptica 16.10810000000 -97.21750000000 820 224 1473
ANDRES Lobatae elliptica 16.81140000000 -95.38000000000 841 226 1412
ANTERIOR Lobatae elliptica 17.75640000000 -96.56750000000 957 219 2417
ANDRES Lobatae elliptica 16.76000000000 -94.11310000000 963 212 1174
ANTERIOR Lobatae elliptica 15.99670000000 -96.33330000000 970 235 1639
ANTERIOR Lobatae elliptica 16.37500000000 -93.97250000000 0 0 0
ANTERIOR Lobatae elliptica 16.37500000000 -93.96080000000 0 0 0
ANDRES Lobatae elliptica 17.74360000000 -96.56750000000 1013 202 2286
ANDRES Lobatae elliptica 15.93910000000 -96.38770000000 1072 230 1911
ANDRES Lobatae elliptica 16.15890000000 -97.05690000000 1073 221 1280
ANDRES Lobatae elliptica 15.96330000000 -96.36030000000 1115 232 1788
ANDRES Lobatae elliptica 17.41850000000 -96.32750000000 1116 189 1748
ANDRES Lobatae elliptica 16.17310000000 -97.05360000000 1160 215 1267
ANDRES Lobatae elliptica 16.16280000000 -97.05720000000 1183 221 1280
ANDRES Lobatae elliptica 16.58920000000 -97.26170000000 1200 214 1832
ANDRES Lobatae elliptica 16.44720000000 -97.70850000000 1183 215 1898
ANDRES Lobatae elliptica 17.07560000000 -98.03720000000 1201 220 1672
ANDRES Lobatae elliptica 18.04440000000 -96.91690000000 1358 200 1864
ANTERIOR Lobatae elliptica 16.68670000000 -94.07000000000 0 0 0
ANTERIOR Lobatae elliptica 17.20000000000 -98.08330000000 1266 208 1539
ANTERIOR Lobatae elliptica 16.68560000000 -94.07090000000 0 0 0
ANDRES Lobatae elliptica 16.17330000000 -96.99780000000 1354 210 1140
ANDRES Lobatae elliptica 16.66860000000 -97.77260000000 1324 206 1998
ANTERIOR Lobatae elliptica 17.28330000000 -96.15000000000 1356 186 1784
ANDRES Lobatae elliptica 16.56670000000 -95.69110000000 1371 185 1200
ANDRES Lobatae elliptica 15.97830000000 -96.50610000000 1375 212 1582
ANDRES Lobatae elliptica 16.69720000000 -97.43450000000 1381 219 1604
ANDRES Lobatae elliptica 16.24610000000 -95.59440000000 1401 188 1224
ANTERIOR Lobatae elliptica 16.55000000000 -94.18670000000 0 0 0
ANDRES Lobatae elliptica 16.84610000000 -97.68480000000 1536 194 1574
ANDRES Lobatae elliptica 16.30080000000 -96.05670000000 1483 186 858
ANDRES Lobatae elliptica 16.18000000000 -96.98580000000 1470 203 1054
ANDRES Lobatae elliptica 16.73060000000 -95.52200000000 1516 166 1670
ANDRES Lobatae elliptica 16.18280000000 -96.97930000000 1519 201 1050
ANTERIOR Lobatae elliptica 17.20000000000 -98.06670000000 1564 195 1623
ANTERIOR Lobatae elliptica 17.45940000000 -98.36560000000 0 0 0
ANDRES Lobatae elliptica 17.22460000000 -98.10890000000 1596 202 1459
ANTERIOR Lobatae elliptica 17.27060000000 -96.13840000000 1582 163 1911
ANDRES Lobatae elliptica 17.90830000000 -96.92780000000 1582 168 1094
ANDRES Lobatae elliptica 17.32500000000 -96.15420000000 1590 165 1995
ANTERIOR Lobatae elliptica 17.28670000000 -96.13670000000 1645 177 2022
ANTERIOR Lobatae elliptica 17.20000000000 -96.30000000000 1598 181 1150
ANTERIOR Lobatae elliptica 17.07000000000 -96.72000000000 1601 203 670
ANTERIOR Lobatae elliptica 16.22000000000 -96.78670000000 1601 198 802
ANDRES Lobatae elliptica 16.28000000000 -95.91640000000 1601 189 1002
ANDRES Lobatae elliptica 16.00540000000 -96.53470000000 1595 196 1257
ANDRES Lobatae elliptica 16.67100000000 -97.79760000000 1605 193 1835
ANDRES Lobatae elliptica 16.00470000000 -96.12710000000 1629 211 1655
ANDRES Lobatae elliptica 16.69400000000 -97.28380000000 1638 188 1203
ANDRES Lobatae elliptica 16.19310000000 -96.93890000000 1705 198 999
ANDRES Lobatae elliptica 17.16230000000 -97.90770000000 1714 195 1683
ANDRES Lobatae elliptica 16.26850000000 -95.84090000000 1782 175 1054
ANDRES Lobatae elliptica 17.72280000000 -96.69720000000 1755 184 1335
ANDRES Lobatae elliptica 17.54390000000 -96.58280000000 1801 170 1107
ANTERIOR Lobatae elliptica 17.25670000000 -96.02690000000 1698 171 2680
ANDRES Lobatae elliptica 17.29670000000 -96.03690000000 1681 159 2350
ANDRES Lobatae elliptica 18.16580000000 -96.88560000000 1778 189 2659
ANTERIOR Lobatae elliptica 17.36670000000 -98.33330000000 0 0 0
ANDRES Lobatae elliptica 18.17140000000 -96.89780000000 1798 161 1817
ANDRES Lobatae elliptica 17.27420000000 -96.12720000000 1800 165 2019
ANTERIOR Lobatae elliptica 17.30470000000 -97.82970000000 1801 184 882
ANDRES Lobatae elliptica 17.20930000000 -97.97830000000 1801 182 1533
ANDRES Lobatae elliptica 17.58790000000 -96.55580000000 1814 167 1256
ANDRES Lobatae elliptica 16.69970000000 -97.25800000000 1816 187 1166
ANDRES Lobatae elliptica 17.21530000000 -96.32780000000 1820 167 1108
ANTERIOR Lobatae elliptica 18.15000000000 -97.01670000000 1936 157 1301
ANDRES Lobatae elliptica 16.71270000000 -97.26400000000 1956 185 1154
ANDRES Lobatae elliptica 18.06640000000 -96.87570000000 1990 170 1910
ANDRES Lobatae elliptica 17.19170000000 -95.98140000000 2008 149 2062
ANDRES Lobatae elliptica 17.69360000000 -96.61280000000 2035 163 1385
ANDRES Lobatae elliptica 17.54580000000 -96.57140000000 2035 155 1342
ANDRES Lobatae elliptica 17.03970000000 -97.80090000000 2183 174 1349
ANDRES Lobatae elliptica 17.65690000000 -96.59110000000 2079 166 1347
ANTERIOR Lobatae elliptica 18.14170000000 -96.95670000000 2012 158 1484
ANTERIOR Lobatae elliptica 17.32640000000 -98.36390000000 0 0 0
ANDRES Lobatae elliptica 18.07760000000 -96.90890000000 2173 156 1486
ANDRES Lobatae elliptica 17.55360000000 -96.56220000000 2163 146 1368
ANDRES Lobatae elliptica 16.71370000000 -97.25050000000 2207 172 1135
ANDRES Lobatae elliptica 17.55830000000 -96.55080000000 2201 142 1436
ANDRES Lobatae elliptica 17.33970000000 -97.72890000000 2199 167 1012
ANDRES Lobatae elliptica 17.24330000000 -96.05220000000 2195 145 1922
ANDRES Lobatae elliptica 17.31250000000 -97.79040000000 2196 165 1076
ANTERIOR Lobatae elliptica 17.26810000000 -97.68720000000 2201 167 1040
ANDRES Lobatae elliptica 17.34670000000 -97.79720000000 2201 164 1051
ANDRES Lobatae elliptica 16.74790000000 -97.30470000000 2201 169 1151
ANDRES Lobatae elliptica 17.27500000000 -98.29000000000 2201 171 1421
ANDRES Lobatae elliptica 16.72610000000 -97.24410000000 2206 169 1132
ANDRES Lobatae elliptica 17.33860000000 -97.77680000000 2241 161 1033
ANDRES Lobatae elliptica 17.38820000000 -97.79570000000 2218 165 1016
ANTERIOR Lobatae elliptica 17.32250000000 -98.36440000000 0 0 0
ANDRES Lobatae elliptica 17.34460000000 -97.77920000000 2237 158 1054
ANDRES Lobatae elliptica 17.39690000000 -97.78220000000 2237 159 1009
ANDRES Lobatae elliptica 16.69940000000 -97.12070000000 2248 165 1107
ANDRES Lobatae elliptica 16.72190000000 -97.23810000000 2264 156 1180
ANDRES Lobatae elliptica 17.34360000000 -97.75230000000 2277 161 1002
ANDRES Lobatae elliptica 17.79750000000 -97.48280000000 2247 152 639
ANDRES Lobatae elliptica 17.75500000000 -96.71470000000 2236 151 1263
ANDRES Lobatae elliptica 17.22460000000 -98.06350000000 2390 164 1401
ANDRES Lobatae elliptica 16.82030000000 -97.06750000000 2394 166 1012
ANDRES Lobatae elliptica 16.73340000000 -97.05820000000 2394 162 1065
ANDRES Lobatae elliptica 16.76190000000 -97.27440000000 2400 160 1168
ANDRES Lobatae elliptica 17.25690000000 -96.07530000000 2398 133 1844
ANDRES Lobatae elliptica 17.35000000000 -97.76220000000 2401 152 1084
ANDRES Lobatae elliptica 16.77980000000 -97.29330000000 2403 155 1168
ANDRES Lobatae elliptica 16.77200000000 -97.28900000000 2501 167 1142
ANDRES Lobatae elliptica 17.31830000000 -96.40580000000 2432 140 1349
ANDRES Lobatae elliptica 17.96740000000 -96.68380000000 1602 186 2524
ANDRES Lobatae elliptica 16.73360000000 -94.18640000000 1602 179 1554
ANDRES Lobatae elliptica 16.15330000000 -95.92420000000 1734 190 1146
ANDRES Lobatae grahamii 18.00060000000 -97.34110000000 2397 138 789
ANDRES Lobatae grahamii 18.00510000000 -97.28390000000 2161 143 730
ANDRES Lobatae grahamii 17.91830000000 -97.25170000000 2356 139 853
ANDRES Lobatae grahamii 17.53150000000 -96.95540000000 2042 167 695
ANDRES Lobatae grahamii 17.54650000000 -96.94650000000 1867 167 703
ANDRES Lobatae grahamii 17.51190000000 -96.91670000000 2031 162 726
ANDRES Lobatae grahamii 17.11330000000 -96.89970000000 1853 185 805
ANDRES Lobatae grahamii 17.34680000000 -96.93870000000 2001 176 768
ANDRES Lobatae grahamii 17.35830000000 -96.93670000000 2001 166 725
ANDRES Lobatae grahamii 17.37740000000 -96.92580000000 2201 163 723
ANDRES Lobatae grahamii 17.51830000000 -96.95030000000 2001 163 693
ANDRES Lobatae grahamii 17.72690000000 -97.93690000000 1968 179 803
ANDRES Lobatae grahamii 17.66720000000 -97.93360000000 1854 193 802
ANDRES Lobatae grahamii 17.67150000000 -97.16070000000 2327 149 751
ANDRES Lobatae grahamii 17.30830000000 -97.18610000000 2201 165 696
ANDRES Lobatae grahamii 17.56310000000 -97.39560000000 2401 143 890
ANDRES Lobatae grahamii 17.54080000000 -97.35610000000 2201 160 673
ANDRES Lobatae grahamii 17.54860000000 -97.35580000000 2209 159 705
ANDRES Lobatae grahamii 16.90240000000 -96.65470000000 1801 167 775
ANDRES Lobatae grahamii 16.91150000000 -96.64670000000 1807 182 681
ANDRES Lobatae grahamii 17.89360000000 -97.17140000000 1955 154 691
ANDRES Lobatae grahamii 17.90390000000 -97.16360000000 1889 170 762
ANDRES Lobatae grahamii 17.81830000000 -97.14970000000 1812 177 698
ANDRES Lobatae grahamii 17.53630000000 -97.52190000000 2401 156 788
ANDRES Lobatae grahamii 17.51610000000 -97.51270000000 2201 159 758
ANDRES Lobatae grahamii 17.53420000000 -97.49390000000 2401 148 853
ANDRES Lobatae grahamii 17.53650000000 -97.43550000000 2401 156 751
ANDRES Lobatae grahamii 17.52000000000 -97.49030000000 2244 161 730
ANDRES Lobatae grahamii 17.50190000000 -97.46500000000 2201 158 750
ANDRES Lobatae grahamii 17.56310000000 -97.38580000000 2401 149 817
ANTERIOR Lobatae grahamii 18.07330000000 -97.37330000000 1606 181 616
ANTERIOR Lobatae grahamii 17.83330000000 -97.13330000000 1819 166 724
ANTERIOR Lobatae grahamii 17.26670000000 -96.78330000000 1971 171 769
ANTERIOR Lobatae grahamii 17.68670000000 -97.56670000000 2001 167 688
ANTERIOR Lobatae grahamii 17.72670000000 -97.36170000000 2201 158 552
ANTERIOR Lobatae grahamii 17.51000000000 -96.92330000000 2019 162 720
ANTERIOR Lobatae grahamii 17.51970000000 -97.48970000000 2244 161 730
ANTERIOR Lobatae grahamii 17.33130000000 -97.15700000000 2201 167 697
ANTERIOR Lobatae grahamii 18.05000000000 -97.33330000000 2404 140 746
ANDRES Lobatae grahamii 17.11390000000 -96.92280000000 2005 174 821
ANDRES Lobatae grahamii 17.39150000000 -97.03100000000 1801 175 750
ANDRES Lobatae grahamii 17.46080000000 -97.49940000000 2401 154 807
ANTERIOR Lobatae grahamii 17.70000000000 -97.95000000000 1601 209 765
ANTERIOR Lobatae grahamii 17.06670000000 -96.71670000000 1601 203 664
ANTERIOR Lobatae grahamii 17.07000000000 -96.72000000000 1601 203 670
ANTERIOR Lobatae grahamii 17.38330000000 -97.10000000000 1994 175 782
ANTERIOR Lobatae grahamii 17.23330000000 -96.76670000000 2001 170 770
ANTERIOR Lobatae grahamii 17.28330000000 -97.00000000000 2001 167 743
ANTERIOR Lobatae grahamii 17.93000000000 -97.35000000000 2201 150 592
ANTERIOR Lobatae grahamii 17.93670000000 -97.35000000000 2201 152 585
ANDRES Lobatae grahamii 17.69220000000 -97.41500000000 2401 146 780
ANDRES Lobatae grahamii 17.53530000000 -96.95270000000 2003 168 706
ANDRES Lobatae grahamii 17.55500000000 -96.94860000000 1851 170 706
ANDRES Lobatae grahamii 17.73940000000 -97.83560000000 1629 200 762
ANDRES Lobatae grahamii 17.31350000000 -98.07690000000 1928 170 1277
ANDRES Lobatae grahamii 17.32110000000 -98.06360000000  1995 174 1263
ANDRES Lobatae grahamii 17.58410000000 -97.19530000000 2401 153 704
ANDRES Lobatae grahamii 17.71170000000 -97.11250000000 2203 158 604
ANDRES Lobatae grahamii 17.55610000000 -97.39610000000 2462 143 892
ANDRES Lobatae grahamii 17.55520000000 -97.39050000000 2406 151 798
ANDRES Lobatae grahamii 17.55420000000 -97.38620000000 2401 155 749
ANDRES Lobatae grahamii 17.55610000000 -97.37940000000 2401 155 749
ANDRES Lobatae grahamii 17.56720000000 -97.37720000000 2550 146 859
ANDRES Lobatae grahamii 17.54560000000 -97.53360000000 2401 150 836
ANDRES Lobatae grahamii 17.52440000000 -97.44830000000 2361 158 737
ANDRES Lobatae grahamii 17.68330000000 -97.93250000000  1645 199 798
ANDRES Lobatae grahamii 17.08610000000 -96.49920000000 2394 148 977
ANDRES Lobatae grahamii 17.41940000000 -97.08940000000 2252 167 631
ANDRES Lobatae laurina 16.24000000000 -96.01970000000 1782 183 959
ANDRES Lobatae laurina 16.20030000000 -96.94270000000 1792 181 1165
ANTERIOR Lobatae laurina 17.11670000000 -96.71670000000 1801 186 699
ANDRES Lobatae laurina 16.25360000000 -95.95030000000 1814 178 988
ANDRES Lobatae laurina 16.04970000000 -96.50220000000 1822 174 1331
ANTERIOR Lobatae laurina 17.11670000000 -96.70830000000 1822 180 733
ANDRES Lobatae laurina 18.06330000000 -96.87280000000 1799 190 2145
ANDRES Lobatae laurina 17.27890000000 -96.12250000000 2000 157 1893
